phi,x,y,z,kappa
3.979350694547071,-0.8259233012603377,-2.234927668529804,-0.8733013594595456,0.30061686222963246
4.031710572106901,-0.9411879272764754,-2.24436736255768,-0.6491652509730547,0.30062726168012605
4.084070449666731,-1.0513107438548939,-2.235601768817678,-0.42211068460908124,0.3003540684815108
4.13643032722656,-1.1547439996287259,-2.208988754409326,-0.19307107971246046,0.30011751982458845
4.1887902047863905,-1.2499999999999991,-2.165063509461097,0.03694916012230728,0.3001200216844054
4.241150082346221,-1.3356683781782561,-2.104532015750789,0.26693297308383557,0.30027901100135723
4.29350995990605,-1.4104325526140864,-2.0282626958586936,0.4959109224422416,0.30031300253548965
4.34586983746588,-1.4730851877613913,-1.9372763360354899,0.722988430044391,0.30000441029990027
4.39822971502571,-1.5225424859373686,-1.8327343947338632,0.9473264952452185,0.2994208177941572
4.45058959258554,-1.5578571507791783,-1.71592582628907,1.1680919726454886,0.2989168799673722
4.50294947014537,-1.5782298772816605,-1.5882525653475073,1.3844115277384017,0.298925484100691
4.5553093477052,-1.5830192394829612,-1.4512138321575594,1.5953584953721878,0.29971789523592557
4.607669225265029,-1.5717498643683623,-1.3063894315949143,1.7999779746463995,0.3013315371339096
4.6600291028248595,-1.5441187992953538,-1.1554222296560555,1.9973290402869162,0.3037280303642728
4.71238898038469,-1.5000000000000002,-1.0000000000000004,2.186511797211354,0.3070578942065515
4.764748857944519,-1.4394468868094668,-0.841836839853096,2.3666585989015605,0.31181025945921614
4.817108735504349,-1.362692937833056,-0.6826543591416356,2.536895281800583,0.3186997810546753
4.869468613064179,-1.2701503094025,-0.524162849032717,2.6963019187022117,0.32833070552194055
4.921828490624009,-1.1624064956461435,-0.3680426361201078,2.8439073183747037,0.3408296372779285
4.974188368183839,-1.0402190605741384,-0.21592582628906987,2.978733563521076,0.35567238817276203
5.026548245743669,-0.9045084971874744,-0.0693786378564446,3.0998772989573276,0.3718532600081083
5.078908123303498,-0.7563492886707934,0.07011548304108361,3.2065918574376537,0.3883608955354503
5.1312680008633285,-0.5969592664624885,0.2011717805734896,3.298332840874121,0.40469000220965123
5.183627878423159,-0.42768737869916346,0.32251896737405317,3.374750260249623,0.4210247005710237
5.235987755982988,-0.2500000000000028,0.43301270189221763,3.4356399122634866,0.4379305658608962
